id,hsk_level,word,pinyin,pos_zh,pos_en,pos_th,trans_en,trans_th,example_zh,example_th,example_en
9570,7-9,外号,wàihào,名,n.,คำนาม,nickname,ชื่อเล่น,这是外号。,นี่คือชื่อเล่น,This is nickname.
9571,7-9,外汇,wàihuì,名,n.,คำนาม,foreign exchange,การแลกเปลี่ยนเงินตราต่างประเทศ,这是外汇。,นี่คือการแลกเปลี่ยนเงินตราต่างประเทศ,This is foreign exchange.
9572,7-9,外籍,wàijí,名,n.,คำนาม,foreign,ชาวต่างชาติ,这是外籍。,นี่คือชาวต่างชาติ,This is foreign.
9573,7-9,外贸,wàimào,名,n.,คำนาม,foreign trade,การค้าต่างประเทศ,这是外贸。,นี่คือการค้าต่างประเทศ,This is foreign trade.
9574,7-9,外貌,wàimào,名,n.,คำนาม,profile; appearance,รูปร่าง,这是外貌。,นี่คือรูปร่าง,This is profile.
9575,7-9,歪曲,wāiqū,动,v.,กริยา,to distort; to misrepresent,บิดเบือน,他歪曲了。,เขาบิดเบือนแล้ว,He distorts.
9576,7-9,外向,wàixiàng,形,adj.,คำคุณศัพท์,extroverted; export-oriented,เปิดเผย,这个很外向。,อันนี้เปิดเผยมาก,This is very extroverted.
9577,7-9,外星人,wàixīngrén,名,n.,คำนาม,space alien; extraterrestrial,มนุษย์ต่างดาว,这是外星人。,นี่คือมนุษย์ต่างดาว,This is space alien.
9578,7-9,外援,wàiyuán,名,n.,คำนาม,external help; foreign aid,ความช่วยเหลือจากต่างประเทศ,这是外援。,นี่คือความช่วยเหลือจากต่างประเทศ,This is external help.
9579,7-9,外在,wàizài,形,adj.,คำคุณศัพท์,external; extrinsic,ภายนอก,这个很外在。,อันนี้ภายนอกมาก,This is very external.
9580,7-9,外资,wàizī,名,n.,คำนาม,foreign investment,การลงทุนจากต่างประเทศ,这是外资。,นี่คือการลงทุนจากต่างประเทศ,This is foreign investment.
9581,7-9,瓦解,wǎjiě,动,v.,กริยา,to collapse; to disintegrate,ทรุด,他瓦解了。,เขาทรุดแล้ว,He collapses.
9582,7-9,挖掘,wājué,动,v.,กริยา,to excavate; to dig,การขุดค้น,他挖掘了。,เขาการขุดค้นแล้ว,He excavates.
9583,7-9,挖苦,wāku,动,v.,กริยา,to speak sarcastically; to make cutting remarks,การประชดประชัน,他挖苦了。,เขาการประชดประชันแล้ว,He speak sarcastically.
9584,7-9,丸,wán,名、量,n. / meas.,คำนาม / ลักษณนาม,ball; pellet,ยา / (ลักษณนาม),这是丸。,นี่คือยา,This is ball.
9585,7-9,挽,wǎn,动,v.,กริยา,to pull; to save,ดึง / กู้,他挽了。,เขาดึงแล้ว,He pulls.
9586,7-9,完备,wánbèi,形,adj.,คำคุณศัพท์,faultless; complete,สมบูรณ์,这个很完备。,อันนี้สมบูรณ์มาก,This is very faultless.
9587,7-9,完毕,wánbì,动,v.,กริยา,to finish; to end,สมบูรณ์,他完毕了。,เขาสมบูรณ์แล้ว,He finishs.
9588,7-9,万分,wànfēn,副,adv.,คำวิเศษณ์,very much; extremely,อย่างที่สุด,他万分努力学习。,เขาอย่างที่สุดตั้งใจเรียน,He very muchs.
9589,7-9,旺,wàng,形,adj.,คำคุณศัพท์,prosperous; flourishing,หวัง,这个很旺。,อันนี้หวังมาก,This is very prosperous.
9590,7-9,往常,wǎngcháng,名,n.,คำนาม,usual; customary,โดยทั่วไป,这是往常。,นี่คือโดยทั่วไป,This is usual.
9591,7-9,王朝,wángcháo,名,n.,คำนาม,dynasty,ราชวงศ์,这是王朝。,นี่คือราชวงศ์,This is dynasty.
9592,7-9,网点,wǎngdiǎn,名,n.,คำนาม,node in a network; branch,ร้านค้า,这是网点。,นี่คือร้านค้า,This is node in a network.
9593,7-9,王国,wángguó,名,n.,คำนาม,kingdom,อาณาจักร,这是王国。,นี่คืออาณาจักร,This is kingdom.
9594,7-9,旺季,wàngjì,名,n.,คำนาม,busy season; peak period,ช่วงฤดูท่องเที่ยวสูงสุด,这是旺季。,นี่คือช่วงฤดูท่องเที่ยวสูงสุด,This is busy season.
9595,7-9,网民,wǎngmín,名,n.,คำนาม,web user; netizen,ชาวเน็ต,这是网民。,นี่คือชาวเน็ต,This is web user.
9596,7-9,王牌,wángpái,名,n.,คำนาม,trump card,ไพ่ตาย,这是王牌。,นี่คือไพ่ตาย,This is trump card.
9597,7-9,往日,wǎngrì,名,n.,คำนาม,former days; the past,ในอดีตที่ผ่านมา,这是往日。,นี่คือในอดีตที่ผ่านมา,This is former days.
9598,7-9,旺盛,wàngshèng,形,adj.,คำคุณศัพท์,vigorous; exuberant,ร่าเริง,这个很旺盛。,อันนี้ร่าเริงมาก,This is very vigorous.
9599,7-9,往事,wǎngshì,名,n.,คำนาม,past events; former happenings,อดีต,这是往事。,นี่คืออดีต,This is past events.
9600,7-9,顽固,wángù,形,adj.,คำคุณศัพท์,stubborn; obstinate,ดื้อดึง,这个很顽固。,อันนี้ดื้อดึงมาก,This is very stubborn.
9601,7-9,妄想,wàngxiǎng,动、名,n. / v.,กริยา / คำนาม,to attempt vainly; a vain attempt,ความหลงผิด / (กริยา: attempt vainly),他妄想了。,เขาความหลงผิดแล้ว,He attempt vainly.
9602,7-9,汪洋,wāngyáng,形,adj.,คำคุณศัพท์,vast body of water,หวังหยาง,这个很汪洋。,อันนี้หวังหยางมาก,This is very vast body of water.
9603,7-9,亡羊补牢,wángyáng-bǔláo,动,v.,กริยา,better late than never,สายไปแล้วแต่ยังพอแก้ได้,他亡羊补牢了。,เขาสายไปแล้วแต่ยังพอแก้ได้แล้ว,He better late than never.
9604,7-9,望远镜,wàngyuǎnjìng,名,n.,คำนาม,binoculars; telescope,กล้องโทรทรรศน์,这是望远镜。,นี่คือกล้องโทรทรรศน์,This is binoculars.
9605,7-9,完好,wánhǎo,形,adj.,คำคุณศัพท์,intact; in good condition,สมบูรณ์,这个很完好。,อันนี้สมบูรณ์มาก,This is very intact.
9606,7-9,挽回,wǎnhuí,动,v.,กริยา,to retrieve; to redeem,ประนีประนอม,他挽回了。,เขาประนีประนอมแล้ว,He retrieves.
9607,7-9,挽救,wǎnjiù,动,v.,กริยา,to save; to remedy,บันทึก,他挽救了。,เขาบันทึกแล้ว,He saves.
9608,7-9,万能,wànnéng,形,adj.,คำคุณศัพท์,omnipotent; all-purpose,สากล,这个很万能。,อันนี้สากลมาก,This is very omnipotent.
9609,7-9,晚年,wǎnnián,名,n.,คำนาม,one's later years,วัยชรา,这是晚年。,นี่คือวัยชรา,This is one's later years.
9610,7-9,玩弄,wánnòng,动,v.,กริยา,to play with; to toy with,เล่น,他玩弄了。,เขาเล่นแล้ว,He play with.
9611,7-9,顽皮,wánpí,形,adj.,คำคุณศัพท์,naughty,ซน,这个很顽皮。,อันนี้ซนมาก,This is very naughty.
9612,7-9,晚期,wǎnqī,名,n.,คำนาม,later period; end stage,ช้า,这是晚期。,นี่คือช้า,This is later period.
9613,7-9,玩耍,wánshuǎ,动,v.,กริยา,to play; to amuse oneself,เล่น,他玩耍了。,เขาเล่นแล้ว,He plays.
9614,7-9,万万,wànwàn,副,adv.,คำวิเศษณ์,absolutely; wholly,อย่างแน่นอน,他万万努力学习。,เขาอย่างแน่นอนตั้งใจเรียน,He absolutelys.
9615,7-9,万无一失,wànwú-yìshī,形,adj.,คำคุณศัพท์,absolutely safe,ไม่มีความเสี่ยง,这个很万无一失。,อันนี้ไม่มีความเสี่ยงมาก,This is very absolutely safe.
9616,7-9,惋惜,wǎnxī,形,adj.,คำคุณศัพท์,to regret; to feel that it is a great pity,เสียใจ,这个很惋惜。,อันนี้เสียใจมาก,This is very to regret.
9617,7-9,晚霞,wǎnxiá,名,n.,คำนาม,sunset glow; sunset clouds,พระอาทิตย์ตก,这是晚霞。,นี่คือพระอาทิตย์ตก,This is sunset glow.
9618,7-9,玩意儿,wányìr,名,n.,คำนาม,erhua variant of 玩意,สิ่ง,这只是玩意儿，不是真的。,นี่แค่ของเล่น ไม่ใช่ของจริง,"This is just a toy, not the real thing."
9619,7-9,丸子,wánzi,名,n.,คำนาม,pills; balls,ลูกบอล,这是丸子。,นี่คือลูกบอล,This is pills.
9620,7-9,唯,wéi,副,adv.,คำวิเศษณ์,-ism; only,เท่านั้น,他唯努力学习。,เขาเท่านั้นตั้งใจเรียน,He -isms.
9621,7-9,微,wēi,副,adv.,คำวิเศษณ์,ancient Chinese state near present day Chongqing,ไมโคร,他微努力学习。,เขาไมโครตั้งใจเรียน,He ancient Chinese state near present day Chongqings.
9622,7-9,违背,wéibèi,动,v.,กริยา,to go against; to be contrary to,การละเมิด,他违背了。,เขาการละเมิดแล้ว,He go against.
9623,7-9,微波炉,wēibōlú,名,n.,คำนาม,microwave oven,เตาไมโครเวฟ,这是微波炉。,นี่คือเตาไมโครเวฟ,This is microwave oven.
9624,7-9,微不足道,wēibùzúdào,-,-,-,negligible; insignificant,เล็กน้อย,这是微不足道。,นี่คือเล็กน้อย,This is negligible.
9625,7-9,唯独,wéidú,副,adv.,คำวิเศษณ์,only; just,เท่านั้น,他唯独努力学习。,เขาเท่านั้นตั้งใจเรียน,He onlys.
9626,7-9,纬度,wěidù,名,n.,คำนาม,latitude,ละติจูด,这是纬度。,นี่คือละติจูด,This is latitude.
9627,7-9,威风,wēifēng,名、形,n.,คำนาม / คำคุณศัพท์,prestige,บารมี / (คุณศัพท์),这个很威风。,อันนี้บารมีมาก,This is very prestige.
